Tweet	Offensive	Targeted	Target
@MoiseGuran Ciorba reincalzita nu mai are acelasi gust. Zau, nu mai esti credibil !	NOT	NULL	NULL
de dinainte de 2009 Tutuluș Ion cu Ocneanu Adrian clanu sportivilor puneau case de vânzare prin comuna Pantelimon prin comuna Vidra ieftine : ei vine aici , noi îi vedem , după aceea știm că au sigur bani	NOT	NULL	NULL
232 de computere vor fi atacate de un virus sau altul	NOT	NULL	NULL
Să mă strângă de pulă cu buzele,, Org(b)an \"și toți susținătorii de dreapta ai statului mafiot și abuzurile #procurorilorjigodii	OFF	UNT	NULL
@woosdipity deci ce dracu de gandire comunista ii asta	OFF	UNT	NULL
Și până la urmă focarul s-a făcut  de la unul dintre patrioții care fură miliardelea alea - motiv pentru care nici nu a plecat din țară.	NOT	NULL	NULL
de ce? pentru ca in urma sfaturilor nu iti asumi vreo responsabilitate.	NOT	NULL	NULL
Nu știu, și eu vreau să aflu.	NOT	NULL	NULL
@PavelBartosh Ia papuci că  lași urme😡😡😡😡😡😡😡	NOT	NULL	NULL
Dacă ai norocul să te afli în #València în acest moment, vei fi uimit de prezența acestora pe străzi. Vei avea impresia că te afli într-un desen animat!	NOT	NULL	NULL
Poate nu există răspunsuri raționale. Poate totuși există ghinion	NOT	NULL	NULL
@Alien_draft Pai cum "frica de popor" ???? Pai nu sunt astia aia de #dreapta de i'au votat, de doua ori, aproape 70% din popor?🤔 Ti frica de aia 30% asistati sociali fara dinti in gura care au luat mereu muia? M'ai bagat in ceata.	NOT	NULL	NULL
@ECiocu Aiiii ce bine arată!  Trebuie sa ne zici ce și cum. 😬	NOT	NULL	NULL
Vocea ta îmi face ziua frumoasă	NOT	NULL	NULL
@ManoliuValy @basarab84 Păi dacă e deja pacient in spital!!!!!!, de ce dracu a zis ca nu trebuie sa refuze pacientul si sa îl interneze? Cine nu stie sa vb românește si cu logica sens?	NOT	NULL	NULL
Unde-i fericirea?	NOT	NULL	NULL
@sopeprotector it's okay.. imi bag picioarele ca toata lumea intra-n carantina..	NOT	NULL	NULL
@SuiuMarius Meh, ce sa faca si ei, sunt mai la adapost pe strazi decat in cazarmi.	NOT	NULL	NULL
Dar,ca in bancul vechi (adaptat):am stiut /aflat ce urmeaza. Si la ce mi-a folosit?🧐	NOT	NULL	NULL
Coronavirus s-a dovedit a fi mult mai usor de transmis, iar de gripa sunt vaccinati multi din categoriile vulnerabile	NOT	NULL	NULL
Certificatele de Situație de Urgență pentru susținerea operatorilor economici	NOT	NULL	NULL
@i0n1ca @balarii Pai si daca erai la tine acasa ... era vreo problema? Plm, in tara asta e asa plin de bogati cu aureturi pe paturi si nu stiam eu?	OFF	TIN	IND
@SilviuFoca Încearcă la grătar! La rotisor se fac puii, de obicei în Kaufland... :)	NOT	NULL	NULL
“Și, atunci când doriți ceva, tot universul conspirează în a vă ajuta să îl realizați.” ― Paulo Coelho, The Alchemist	NOT	NULL	NULL
@santaromica @ZoliBara Este vecinul meu de la parter, are un magazin de cartier, a luat material pentru kakaciosi.	OFF	TIN	IND
@ANTIABE Mai bine zi-mi cine poate sa imi dea un permis de trecere pe bune :)	NOT	NULL	NULL
Cartea este cea mai bună provizie pentru călătoria omenească.	NOT	NULL	NULL
#MMA/#Coronavirus: Conor #McGregor oferă un milion de euro pentru protejarea medicilor irlandezi	NOT	NULL	NULL
Va dati seama cum era daca nu stiam nimic clar? Dracu ne lua! De pe net.	NOT	NULL	NULL
Donația OMV Petrom de 1 milion de euro a fost utilizata pentru achiziția a 10 echipamente iPonatic și a 300 de kit-uri de testare pentru diagnosticare rapidă Covid19 -	NOT	NULL	NULL
@Pana_Adrian Eu am avut în vreo 2 săptămâni aproape 60gb trafic, folosind telefonul ca hot spot ( nu aveam net unde eram mutat ). Poate  e slabă rețeaua unde ești. Caută alternative.	NOT	NULL	NULL
De unde vor veni acești bani? În mod evident, vor fi tipăriți. Problema este că, în condițiile unei recesiuni, cu atât mai mică va fi acoperirea lor, deci cu atât mai mare riscul de inflație.	NOT	NULL	NULL
Au spus tulpina asta e si la noi,logic daca vine de acolo	NOT	NULL	NULL
Voiau să-l de ajos și pe Raed Arafat. Acum, se fac că le pupă mîinile și se întreabă în gînd, cine dracu ne mai trata dacă îi lăsam cu 2-3.000 de lei pe lună?	NOT	NULL	NULL
@foreverrainmyg ioa vorbești cu persoana care spune pula de cel puțin 20 de ori pe zi la școală	OFF	TIN	IND
#Coronavirus: Senatul american a aprobat un plan ''istoric'' de ajutor economic	NOT	NULL	NULL
Telefonul meu zice că am făcut 2144 de pași! Poate i-a făcut el, că eu n-am ieșit din casă! 😁	NOT	NULL	NULL
De când cu virusul asta singurele grade pe care le știu sunt ale mele. Mă îmbrac tot neadecvat temperaturii de afara	NOT	NULL	NULL
Exclusiv. Carantina de la țară. Prețuri uriașe, bătrâni ignorați și izolați care zburdă liber	NOT	NULL	NULL
@basarab84 In sfarsit cineva care vorbeste pe sleau!	NOT	NULL	NULL
@MaricaPuiu ))) să vezi panarama dracu' când o să îi aducă înapoi păsateliți..	OFF	TIN	IND
Mă îndoiesc că sunt cetățeni care să dezinfecteze hârtia aia, imediat după ce o primesc înapoi.	NOT	NULL	NULL
Să analizăm termenul din punct de vedere extensional.	NOT	NULL	NULL
@pinguuina Nu te uita. Cine te pune ? oricum asta e romanu...ce e romanesc e prost ce e adus de afara wow. Si uite asa Romania o sa devina Transilvania, Moldova si tara PSDistilor din Sud !	NOT	NULL	NULL
Aluat de post pentru pateuri și plăcinte prăjite, gogoși și pizza! -	NOT	NULL	NULL
Ești un ignorant naiv daca crezi că #totulvafibine!Nici nu ai idee cat de bine îți era!	NOT	NULL	NULL
Presa britanică: Land Rover vrea să înlocuiască propulsorul V8 cu noi motorizări …	NOT	NULL	NULL
Nu am eu nervi mereu , dar și cand am... își face dracu cruce !	NOT	NULL	NULL
haha ia te uita plm dupa ce ca sunt claustrofobica o sa se acutizeze hahahah e ok tho am timp sa pictez mai mult	OFF	TIN	OTH
INACO propune ca Dacia-Renault şi Ford să-şi adapteze liniile de producţie pentru a fabrica ventilatoare de respiraţie	NOT	NULL	NULL
DRACU SA NE IA PE AMANDOI	OFF	TIN	IND
gura de gunoaie, pensiile militarilor le indexati doar cu inflația suge.mi.ati pula de jegoși nenorociți parlamentari de căcat bolnav când nu a-ți respins oug 57 și 59 🖕🤮	OFF	TIN	GRP
Al doilea site închis pentru ştiri false legate de epidemia de #Covid19	NOT	NULL	NULL
Curierii sunt la datorie! - #statiincasa #venimnoi	NOT	NULL	NULL
Sectorul neguvernamental cere sprijinul Guvernului pentru a-și continua misiunea socială	NOT	NULL	NULL
În sfârșit o veste bună: pe 29 martie se dă ceasul înainte, ceea ce înseamnă că vom sta o oră mai puțin acasă.	NOT	NULL	NULL
Căcat cu Ochi Streinu Cercel cu doua săptămâni în urmă: Lucrurile sunt sub control, gripa sezoniera e mai periculoasă decât corona și avem de toate.\nAcelași Căcat cu Ochi, azi: va fi nevoie de 10 săptămâni de stat în casă. Profesor, ce pula mea...	OFF	TIN	OTH
@SSontica @iRaphahell Dute si intreab-o daca se fute cu tine? Ia si niste bani si incearca.	OFF	TIN	IND
Autoritatea Bancară Europeană: Plăţile contactless ajută la reducerea contaminării	NOT	NULL	NULL
Angajatorii se plîngeau că nu găsesc suficient personal, acum când într-unfinal îi avem ei au inchis totul😳😳😳	NOT	NULL	NULL
#video Cătălin Olaru speră ca totuşi ca oamenii să se sperie de perspectiva care îi aşteaptă dacă nu respectă regulile stabilite de autorităţi.	NOT	NULL	NULL
ceilalți. Mai târziu persoanele care poartă acest nume au posibilitatea de a reuși în tot ce își dorește.	NOT	NULL	NULL
Ce stare de urgentă? Ce O.M. 3? In mediul rural e veselie! Nici vremea rea, nici frica nu ii poate tine pe oameni in casa! Personal nu am văzut picior de soldat sau vehicul militar! Nici măcar jandarmi sau poliție! Distanțare socială? Ce-i aia? Grija fata de cei bătrâni? Nici!	NOT	NULL	NULL
@danbranzai Templul Duhului sfânt suntem noi!  Să fiți binecuvântați !	NOT	NULL	NULL
@Ziare_com Mai bine dau înapoi ce au furat și iși păstrează indemnizațiile!😈	NOT	NULL	NULL
E dator românilor cu această explicație. Faptele nu dispar odată cu demisia unui ministru și vor trebui lămurite mai devreme sau mai târziu.Îi urez succes lui Nelu Tătaru.	NOT	NULL	NULL
Coaie am luat 4 la online classes gen ce plm	OFF	TIN	IND
@ellynablue Da ce ai cautat la sex Shop? Ca spirtul l-ai găsit asa din întâmplare.....	NOT	NULL	NULL
@twinkleskoo spune-i dirigai sau cine plm o poate tine in frau ca e clar ca e nebuna :))) imi pare rau iubirea mea si iti tin pumnii	OFF	TIN	IND
@teoadi Ai sa te uiți la bec dacă va cădea rețeaua de net cu sute de milioane de oameni in case cu ochii in devices hd	NOT	NULL	NULL
Vicepreședintele CJ Constanța, atac dur la Arafat	NOT	NULL	NULL
Îmi place să spun “îți doresc tot binele din lume” știind foarte bine că sper să te duci dracu 👉🏻👈🏻🤣🤭😂	OFF	TIN	IND
În  aceasta perioada, mai mult decat oricand, sanatatea si asigurarea produselor alimentare sunt doua aspecte extrem de importante. Dragi fermieri 👩‍🌾👨‍🌾, aveti grina de voi ❣#farmers #fermieri #covid19 #agricultura	NOT	NULL	NULL
#Coronavirus: #Franţa îşi retrage trupele din Irak (oficial)	NOT	NULL	NULL
Boala, la fel ca și iubirea, datoriile și patul, trebuie împărțită. #Mihalca (extras din primul meu roman Poveste în Zodia Cancerului)	NOT	NULL	NULL
@denis26_denise Protv transmite un compot de crime, violuri, banalitati, pupincurism, totul condimentat cu sos de frica si teroare. Nu stiri.	NOT	NULL	NULL
@i0n1ca @radusmall Să borăști ce vâră alții-n ei numa' din snobism!	OFF	TIN	OTH
Poate exista vreo legătură sociologică, te rog detaliază.	NOT	NULL	NULL
a futut bebeluși brancardier Bogdan ortopedie - ai omorâto	OFF	TIN	IND
Inclusiv câțiva mari admiratori ai Chinei care nu realizează ironia situației în care se pun.	NOT	NULL	NULL
@MarmotaDeCampie Mai precis te pune la buda :). Eu cred ca am avut fix asta, dar prin Decembrie. Sper sa ma fi imunizat între timp.	NOT	NULL	NULL
FANG MI-E DOR DE TINE, PLEASE RETURN, TAMPITUL ASTA DE MANAGER FUTE TOT	OFF	TIN	IND
@ancasandu oricum Pula nu știe carte	OFF	UNT	NULL
Dacă ești încă pe drum spre birou acum, din dormitor către sufragerie ori din living către mansardă, poate găsești un moment să citești 12 idei despre cum să ne facem viața mai ușoară acum că lucrăm de acasă. 👉	NOT	NULL	NULL
lucrat de acasa gen chiar daca ma loghez nu inseamna ca stau si daca am corona nu inseamna ca-ti dau. oamenii mei urban workers proiectu covid	NOT	NULL	NULL
Eu pe ăsta chiar l-aș scoate de la izolare/ carantină. Jur, a luat-o razna rău 😂	NOT	NULL	NULL
TMK-ARTROM din Slatina și-a modernizat capacitățile de producție	NOT	NULL	NULL
@magda_centiu Pentru că politica a devenit un circ ...bietul clown rămâne fără spectatori ..!!	NOT	NULL	NULL
Calcai naspa cu glezna aia delicata fute-m-as acum ma doare	OFF	TIN	OTH
"@AntiJavre TOVARASE, Federal Reserve, in fapt, nu e dacat cea mai mare imprimerie a lumii, mai ales de cand etalonul de referinta dolar/aur a trecut la etalnonul de referinta dolar/hartie.	NOT	NULL	NULL
Unde pot suna persoanele din București care au nevoie de ajutor	NOT	NULL	NULL
56 de aplicaţii dubioase pe Android îţi consumă excesiv bateria; Iată lista aplicațiilor ce trebuie șterse acum!	NOT	NULL	NULL
Nu este singurul caz în Italia de când s-a extins pandemia de Covid-19.	NOT	NULL	NULL
Lecțiile unui medic român: Coronavirus, diferențele fine dintre virușii de sezon. Interviu Evz	NOT	NULL	NULL
mi-e dor de mars argo cand mai scoate si ea ceva	NOT	NULL	NULL
Ți. Am zis în acest moment sunt minim 60 de mii de cazuri.lejer	NOT	NULL	NULL
Liniile 14, 36, 40 si 46 - blocate la intersectia Bd. Basarabia/ Morarilor. Cauza: eveniment de circulație.	NOT	NULL	NULL
Saptamanile trecute vorbeam despre diferenta dintre lucratul intr-un studio si de acasa.	NOT	NULL	NULL
Sectorul locuințelor și construcțiilor trebuie protejat de criza Covid-19	NOT	NULL	NULL
Lăsați naibi țâgara că vă prinde covida și vă duce-n izoletă.	NOT	NULL	NULL
@sopeprotector sunt singura care nu pricepe tweeturile astea? gen	NOT	NULL	NULL
@CloneSandman @AdUnATeDuPaNeT Cica 2 tiruri de produse medicale pentru doctori vor fi donate de Jiji. Calca el pe bec de multe ori dar e bun la suflet.	NOT	NULL	NULL
Să știți că eu nu așa predau online. Vorbește lumea😎💬 la Clinica de terapii complementare Cristian Vasilescu	NOT	NULL	NULL
Era cam negru Iohannis azi sau mi s-a parut?	NOT	NULL	NULL
@AnnamariaDamian cum comentezi cazul romanului care a venit azi in tara cu un avion de linie din Spania,impreuna cu alti 60 de conationali, si desi diagnosticat in Spania cu #COVID19 a parasit tara, incalcand carantina?	NOT	NULL	NULL
@majestatea O asa brutala pauza in iuresul vietii te obliga sa te intrebi si sa-ti raspunzi: 'unde dracu ma grabesc asa?	NOT	NULL	NULL
Sper ca această criză să ne arate unde suntem și să punem umărul la lucru!	NOT	NULL	NULL
Cum au ajuns medicii sa cada primii. Tabloul contaminarilor in randul cadrelor medicale	NOT	NULL	NULL
@ingerisidemoni Mai  mult ca sigur!!! Ba chiar cu pula-ndoită, fiindc-așa iute nu ține să fugi cu ea sculată. Cine-a încercat șie asta foare bine..	OFF	UNT	NULL
LG G9 ThinQ va fi echipat cu procesor Qualcomm Snapdragon 765G şi display OLED	NOT	NULL	NULL
3 ore mai tarziu terminai aia la psiho🥴🥴🥴 pariu ca nu ii place	NOT	NULL	NULL
@MihaiHristea Nu se va întâmpla! Sunt "responsabili", ce naiba?!	NOT	NULL	NULL
@flickernat în mare parte pentru că în Italia e ca dracu cu corona momentan	OFF	UNT	NULL
@Omida73052262 DACA SI EI AR VREA :’)	NOT	NULL	NULL
@ipostaze băi, eu nu credeam că dacă zic ce tip de filtre pot opri anumite virusuri, iese o problemă sau e văzut ca reclamă. Acum mi-e teamă să zic și de unde comand mâncare și la ce filme m-am uitat.	NOT	NULL	NULL
Ministerul Afacerilor Interne, în fruntea căruia se află ministrul Marcel Vela, preia controlul Poliției Locale.În mod normal, Poliția Locală se află sub comanda primăriilor.Trai nineaca,imrastiem pata galbena peste tot !	NOT	NULL	NULL
Nu e adevărat că bărbaţii vor doar sex de la femei, pur şi simplu există femei care în afară de sex altceva nu ştiu să ofere!	OFF	TIN	IND
Logourile în carantină	NOT	NULL	NULL
Pintea într-o rochie Valentino de 2.200 de dolari, acum câteva luni, când n-avea nici pe dracu. Luați-i o geantă de la Hermes şi îşi revine!	OFF	TIN	IND
@01004753 Da-i in plm de prosti. Sa crape!	OFF	TIN	GRP
@radusmall Hai ca încet încet, ne amintim de umorul care ne-a scos pe amândoi la bere in București :)	NOT	NULL	NULL
Deşi testele lor au devenit disponibile devreme, multe ţări au reacţionat târziu.	NOT	NULL	NULL
Azi cineva mi-a zis că treaba cu virusul are legătură cu 5G-ul.	NOT	NULL	NULL
jumătate din toți cei care mă vorbeau de rău, acum mă pupă-n pulă	OFF	TIN	IND
Nici păsările nu mai migrează cum migrau altădată...	NOT	NULL	NULL
De când am domiciliu forțat, mă simt ca un "pensionar" al Grăd Zoologice. M-am gândit și la Dragnea, că ne aflăm cam în aceeași situație, adică nu putem părăsi incinta. Nu e placut!	NOT	NULL	NULL
mai fac si oamenii faini un ban.	NOT	NULL	NULL
Vorbești de încredere și loialitate, dar tu i-ai ars pe toți 🤦🏻‍♀️🤐	OFF	TIN	IND
@Dan_Tanasa Si ta-su a castigat premiul Nobel sau de ce ne-ar interesa pe noi parerea lui? Desi doua sfaturi bune sunt cam putine pentru un tata. Dar na. Daca el e fericit cu nevasta-sa, unguroaica, mongola sau ce o fi, bravo lui. Sa aiba grija sa nu se strice carnea de sub sa si pace buna.	NOT	NULL	NULL
@Adevarul Da dute in măta deputatule tu care ai stat in Romania si ai vandut-o la straini.	OFF	TIN	IND
Știam cu toții că Euro se amână. Ziua cea mai importantă e cea de joi. Sperăm că atunci se anulează sezonul din Premier League. Muie livăpul!	OFF	TIN	OTH
@RemusStefan72 Nu. Ăștia am văzut ca strâng foile, nu ți le lasă. Sau mă înșel eu? A trecut o mașina de poliție pe lângă mine, fără însemne, dar cu 2 polițiști cu un teanc de declarații înăuntru. Au trecut pe lângă mine, nu m-au oprit, aveam copil de mâna și niște plase pline in mâini.	NOT	NULL	NULL
Tu atragi ceea ce esti, ceea ce simti, ceea ce traiesti din plin. 💫	NOT	NULL	NULL
@denis26_denise E fake news. Arafat nu e autoritate : nu poate da amenzi, deci latră la lună.	OFF	TIN	IND
Adaptarea la tot felul de constrangeri/restrictii pe termen NEdeterminat (lung)=capitulare	NOT	NULL	NULL
@itmorar Frică și Pandemie, de S. Kierkegaard	NOT	NULL	NULL
Sub acțiunea lămpii infrared, care eliberează grăsimea prin spargerea celulelor adipoase de suprafață, rolele din lemn activate de dispozitiv efectuează un masaj profund (dar de intensitatea dorită de utilizator, pe principiul acțiune/reacțiune).	NOT	NULL	NULL
Scriitorul şi dizidentul Paul Goma a murit din cauza COVID-19	NOT	NULL	NULL
Cati oameni crezi si isi folosesc mai intai glagoria din cap si dupa aia dau retweet sau repost?	OFF	UNT	NULL
Dar sunt împotriva violenței!Ce dracu fac cu bastoanele alea,mai lipsea inchiziția,ruguri,torturi..😡😡De Uzi,Ak etc nu ați auzit animalelor??😡😡	OFF	TIN	OTH
pana la urma unde plm sa mai iesi dupa 10 seara daca e tot inchis?	NOT	NULL	NULL
Încă odată, nu ma refer la excepții.	NOT	NULL	NULL
Klaus Iohannis: „Domnul Tataru va depune juramantul in cursul aceste zile!”\n#covid19 #coronavirus #StaiAcasa #VaFiBine	NOT	NULL	NULL
Nelu Tătaru: Vom testa pentru coronavirus şi locuitorii din celelalte oraşe, Bucureştiul fiind un proiect pilot, pentru a putea evalua starea de infectare a unui oraş	NOT	NULL	NULL
Daca nu ies din casa mai are rost sa ma spal pe maini pe ceas?	NOT	NULL	NULL
